id;domain;name
20860902009;dbsantasalo.com;David Brown Santasalo Finland Oy
28946635792;deepoceangroup.com;DEEPOCEAN GROUP HOLDING AS
16034439765;deepoceangroup.com;DeepOcean
15388005989;delete.fi;Delete
20717589776;delete.fi;Delete Finland Oy
17850796426;delicato.se;Delicato
25013368344;delicato.se;Delicato Bakverk AB
17665032534;deltamarin.com;Deltamarin Ltd
20817809408;deltamarin.com;Deltamarin Oy
17851137074;deltanordicgroup.se;Delta Nordic
23978780181;deltanordicgroup.se;DeltaNordic Sweden AB
26135965335;deltanordicgroup.se;DeltaNordic Sweden AB
28652871986;deltanordicgroup.se;Nordic Delta Group AB
7787357240;den.fi;DEN
20354220205;den.fi;Den Finland Oy
20525312338;denstoltehane.no;DEN STOLTE HANE AS
17206220160;denstoltehane.no;Den stolte Hane
17699196577;dentsu.com;Dentsu
29505010798;dentsu.com;Dentsu Sweden AB
25290698892;depro.no;DEPRO AS
17206234459;depro.no;Depro AS
17850787379;dermarome.se;Dermarome
26765012056;dermarome.se;Dermarome Stockholm AB
27349354416;dermarome.se;Dermarome Stockholm AB
17851118427;derome.se;Derome
28909143906;derome.se;Derome Bostad AB
28907424142;derome.se;Derome Bygg & Industri AB
26549989465;derome.se;Derome Husproduktion AB
26563678791;derome.se;Derome Träteknik AB
16918599432;destia.fi;Destia
23468692333;destia.fi;Destia Oy
17850826508;destinationgotland.se;Destination Gotland
29179935009;destinationgotland.se;Destination Gotland AB
29249627471;destinationgotland.se;Gotland Promotion AB
26288022674;dieden-ekodoor.se;dieden-ekodoor AB
26564100741;dieden-ekodoor.se;dieden-ekodoor AB
18167323756;dieselvoima.fi;Diesel Power Finland
20818020527;dieselvoima.fi;Suomen Diesel Voima Osakeyhtiö
20521604200;digdir.no;DIGITALISERINGSDIREKTORATET
18404626024;digdir.no;The Norwegian Digitalisation Agency
19540416287;dignusmedical.no;Dignus Medical
24995606534;dignusmedical.no;KLETOR AS
29508726616;diluca.se;Di Luca & Di Luca Aktiebolag
29531026184;diluca.se;Gruppo Di Luca AB
23838418577;dinair.fi;Dinair Clean Air Oy
18611050868;dinair.fi;Dinair Suodattimet Oy
18461167932;dinolift.com;Aina Holding Oy
7475660472;dinolift.com;dinolift
18544516379;dittmar.fi;Dittmar & Indrenius
20817825433;dittmar.fi;Dittmar & Indrenius Advokatbyrå Ab
30135474440;dlvry.no;DLVRY AS
30153584516;dlvry.no;DLVRY AS
30163549725;dlvry.no;DLVRY AS
19540416411;dnbe.no;DNBE
20520765834;dnbe.no;STIFTELSEN DET NORSKE BLÅSEENSEMBLE ANNO 1734
15620367495;dnv.com;DNV
28926815559;dnv.com;DNV GROUP AS
16774865419;doga.no;Doga Norsk design- og arkitektursenter
20521177258;doga.no;STIFTELSEN DESIGN OG ARKITEKTUR NORGE
19269373845;dormakaba.com;dormakaba
25006584085;dormakaba.com;dormakaba Sverige AB
30151594064;drivenergi.no;DRIV ENERGI AS
30153881762;drivenergi.no;DRIV ENERGI MIDT-NORGE AS
25005142701;dromtrappor.se;Drömtrappor AB
26558703252;dromtrappor.se;Drömtrappor AB
21041733229;drumbo.fi;Drumbo Oy
23478003036;drumbo.fi;Drumbo Oy
19380334473;dunlophiflex.fi;Dunlop Hiflex
20733526363;dunlophiflex.fi;Dunlop Hiflex Oy
18176251289;duolog.fi;Duolog Oy
20817782120;duolog.fi;Duolog Oy
16831919929;duunitori.fi;Duunitori
20817592922;duunitori.fi;Duunitori Oy
18558404496;e-c.fi;EC Electro Center
20861043237;e-c.fi;EC Electro Center Oy
20188763910;eagletimber.fi;Eagle Timber
20733550488;eagletimber.fi;Eagle Timber Oy Ltd
25008323334;easylaser.com;Easy-Laser AB
26129409946;easylaser.com;Easy-Laser AB
27321683089;ecolab.com;Ecolab AB
20332651533;ecolab.com;Ecolab Inc.
20478570606;ecolab.com;Nalco Finland Oy
25005142698;ecolean.com;Ecolean AB
26128135718;ecolean.com;Ecolean Aktiebolag
15455245069;econova.se;Econova
26356275488;econova.se;Econova Garden AB
30141733550;ecosol.no;ECOSOL AS
30144058191;ecosol.no;ECOSOL AS
17228635177;ecoup.fi;EcoUp
20478551959;ecoup.fi;EcoUp Oyj
26764842864;edsbyn.com;AB Edsbyverken
27318741816;edsbyn.com;AB Edsbyverken
15707546966;efg.se;EFG
26754199727;efg.se;Efg European Furniture Group AB
27349663369;efg.se;Efg European Furniture Group AB
25970954144;eidefoss.no;AS EIDEFOSS
25966459790;eidefoss.no;EIDEFOSS STRØM AS
23756211213;einarmattsson.se;Einar Mattsson
28909156446;einarmattsson.se;Einar Mattsson Byggnads Aktiebolag
28858104640;einarmattsson.se;Einar Mattsson Fastighetsförvaltning AB
18838843471;ejendals.com;Ejendals
27319518312;ejendals.com;Ejendals AB
30452173731;ejendals.com;Ejendals Oy
25012869716;ekets.se;Ekets Precision AB
26356259443;ekets.se;Ekets Ullman AB
28930543896;eksfin.no;EKSPORTFINANSIERING NORGE
16600983865;eksfin.no;Eksfin - Export Finance Norway
24996212262;eksjohus.se;Eksjöhus AB
26564082947;eksjohus.se;Eksjöhus AB
25005142702;ekstrands.com;Ekstrands Dörrar & Fönster AB
26555086672;ekstrands.com;Ekstrands Dörrar & Fönster AB
19482787350;elecster.fi;Elecster
30673344081;elecster.fi;Elecster Oyj
27318432154;electrolux.se;Electrolux Appliances AB
26765019143;electrolux.se;Electrolux Hemprodukter AB
27289238671;electrolux.se;Electrolux Hemprodukter AB
18838449667;elektrobit.com;Elektrobit
30675410873;elektrobit.com;Elektrobit Automotive Finland Oy
19246862692;elementit.fi;Elementit-E
20718447943;elementit.fi;Elementit-E Oy
20860914993;elementtitehdas.fi;Elementti Holding Oy
15652010408;elementtitehdas.fi;Porin Elementtitehdas Oy
16256703372;elenia.fi;Elenia
29211989370;elenia.fi;Elenia Verkko Oyj
28849097647;elfverson.se;Elfverson & Co AB
26562615304;elfverson.se;Elfverson & Co Aktiebolag
26762263380;elgiganten.se;Elgiganten AB
26758045073;elgiganten.se;Euro Star Radio AB
22486084002;elitfonster.se;Elitfönster
27349199632;elitfonster.se;Elitfönster AB
25006414873;elitfonster.se;Elitfönster Produktion AB
26549369977;elitfonster.se;Elitfönster Produktion AB
28644825456;ellevio.se;Ellevio AB
28646766227;ellevio.se;Ellevio Energy Solutions AB
22390845285;ello.se;Ello i Lammhult Chark AB
22390082230;ello.se;Ello i Lammhult Slakt AB
15936723968;elonen.fi;Elonen Oy Leipomo
20817567872;elonen.fi;Elosen Konditoria Oy
26764143242;elongroup.se;ELON Group AB
27318741819;elongroup.se;ELON Group AB
20525288782;elopak.com;ELOPAK ASA
17931983385;elopak.com;Elopak
26355920217;emballator.com;Emballator Lagan AB
26761080163;emballator.com;Emballator Växjö AB
7259599477;encorepalvelut.fi;Encore Ympäristöpalvelut
20717479058;encorepalvelut.fi;Encore Ympäristöpalvelut Oy
20394461624;eneas.no;ENEAS SERVICES AS
15618927242;eneas.no;Eneas Services
20189021782;enento.com;Enento
23481934385;enento.com;Enento Group Oyj
28647854895;energiforetagen.se;Energiföretagen Sverige
28618487892;energiforetagen.se;Energiföretagen Sverige - Swedenergy - AB
30135474441;energy-control.no;ENERGY CONTROL HOLDING AS
30157098088;energy-control.no;ENERGY CONTROL HOLDING AS
30163238539;energy-control.no;ENERGY CONTROL HOLDING AS
20733670309;enerim.com;Emir Holding Oy
20189021569;enerim.com;Enerim
22423405656;engcon.com;Engcon
25521780654;engcon.com;engcon Nordic Aktiebolag
28946790480;enhanced-drilling.com;ENHANCED DRILLING AS
17552472940;enhanced-drilling.com;Enhanced Drilling
25294264618;entec.no;ENTEC GROUP AS
17550417202;entec.no;Entec
30149275796;enviropac.no;ENVIROPAC AS
30149275798;enviropac.no;ENVIROPAC AS
24995633956;enviropac.no;ENVIROPAC UTLEIE AS
19497274890;epassi.fi;Epassi
23455898751;epassi.fi;Epassi Group Oy
29630472515;epec.fi;Epec
29636821319;epec.fi;Epec Oy
30141733549;eplehuset.no;EPLEHUSET AS
30143127895;eplehuset.no;EPLEHUSET AS
30152209987;eplehuset.no;EPLEHUSET AS
30140021000;eplehuset.no;EPLEHUSET NORGE AS
30152055078;eplehuset.no;EPLEHUSET NORGE AS
30171479328;eplehuset.no;EPLEHUSET NORGE AS
18934830165;eplehuset.no;Eplehuset
18559236023;epv.fi;EPV ENERGIA OY
29216066662;epv.fi;EPV Energia Oy
20525129644;equinor.com;EQUINOR ASA
15495513991;equinor.com;Equinor ASA
19395391018;ereijonen.fi;Rakennustoimisto Eero Reijonen
20732626296;ereijonen.fi;Rakennustoimisto Eero Reijonen Oy
26133186946;ergosafe.se;Ergosafe Aktiebolag
23775482194;ergosafe.se;Ergosafe.Se
23970340878;eskoleia.no;ESKOLEIA AS
22745960065;eskoleia.no;ESKOLEIA HOLDING AS
16089611823;espoo.fi;Espoo
20817741643;espoo.fi;Espoo Catering Oy
28850427521;essity.se;Essity Hygiene and Health AB
25530966932;essity.se;Essity Hygiene and Health Aktiebolag
25280776090;etac.com;ALIER AS
30148039318;etac.com;ETAC AS
30163393090;etac.com;ETAC AS
17741400717;etac.com;Etac
15233181519;etonshirts.com;Eton
26127515752;etonshirts.com;Eton AB
18760846979;etra.fi;Etra
23861029031;etra.fi;Etra Oy
25013368345;euroform.se;AB Euroform
26132565882;euroform.se;Aktiebolaget Euroform
19246864205;europlan.fi;Europlan Engineering
20718524216;europlan.fi;Europlan Engineering Oy
30640261675;europressgroup.com;Europress Group Oy
30640261676;europressgroup.com;Europress Group Oy
30672725359;europressgroup.com;Europress Group Oy
30675401643;europressgroup.com;Europress Group Oy
29612363946;evac.com;EVAC NORWAY AS
18177326264;evac.com;Evac Group
20478439821;evac.com;Evac Oy
24995598685;evat.no;EVAT AS
23722430017;evat.no;Evat
22151562277;evidia.no;EVIDIA NORGE AS
16750472574;evidia.no;Evidia
25283187244;evondos.com;EVONDOS AS
15772560547;evondos.com;Evondos
25283799346;evotec.no;ENTEC EVOTEC AS
19270354001;evotec.no;Evotec AS
19696153448;expandia.se;Expandia
28908857438;expandia.se;Expandia Moduler AB
16181886056;fabege.se;Fabege
28853679506;fabege.se;Fabege AB
22402459297;falkenberg-energi.se;Falkenberg Energi AB
22402261405;falkenberg-energi.se;Falkenberg Energi Elnät AB
18849544118;falun.se;Falu kommun
22389172556;falun.se;Falu kommun
19246580528;familar.fi;Familar
20718568781;familar.fi;Familar Oy
23736022948;fasadglas.com;Fasadglas Bäcklin Aktiebolag
26560102783;fasadglas.com;Fasadglas Bäcklin Produktion AB
30662704007;fastems.com;Fastems
30629920899;fastems.com;Fastems Oy Ab
30671752117;fastems.com;Fastems Oy Ab
15504120094;fazer.fi;Fazer
20477931696;fazer.fi;Fazer Makeiset Oy
20525139009;feiring.no;FEIRING AS
19268916641;feiring.no;Feiring
20394645031;ferda.no;FERDA NORGE AS
18343156793;ferda.no;Ferda
30134402082;festivalfyrverkeri.no;FESTIVAL FYRVERKERI AS
30157098091;festivalfyrverkeri.no;FESTIVAL FYRVERKERI AS
20224489014;fimpec.com;Fimpec
20817899628;fimpec.com;Fimpec Group Oy
20478149436;fincumetcontainer.fi;Fincumet Container Oy
18559255835;fincumetcontainer.fi;Fincumet container
18344980129;finelcomp.fi;Finelcomp Oy
20861033475;finelcomp.fi;Finelcomp Oy
19068981173;fineltec.fi;Fineltec
29642488883;fineltec.fi;Fineltec Oy
18500975011;fingrid.fi;Fingrid Oyj
29210752103;fingrid.fi;Fingrid Oyj
28278876547;finnas-kraftlag.no;FINNÅS KRAFTLAG AS
28282530461;finnas-kraftlag.no;FINNÅS KRAFTLAG SA
16817393695;finnlacto.fi;Finnlacto
20352531997;finnlacto.fi;Finnlacto Oy
20352737933;finnmap-infra.fi;Finnmap Infra Oy
18531049061;finnmap-infra.fi;Finnmap-Infra
17651855916;finnpilot.fi;Finnpilot Pilotage Ltd
20817413468;finnpilot.fi;Finnpilot Pilotage Oy
20347382814;finnsiirto.fi;Finnsiirto Oy
20478433814;finnsiirto.fi;Finnsiirto Oy
19080725024;fischerfinland.fi;fischer Finland Oy
23861185957;fischerfinland.fi;fischer Finland Oy
20521613861;fiskarsgroup.com;FISKARS NORWAY AS
29463850834;fiskarsgroup.com;Fiskars Finland Oy Ab
29466300436;fiskarsgroup.com;Fiskars Finland Oy Ab
26759740683;fiskarsgroup.com;Fiskars Sweden AB
26321847367;fjordland.no;FJORDLAND AS
17466998889;fjordland.no;Fjordland
30635605380;flaktgroup.com;FläktGroup Finland Oy
30662704275;flaktgroup.com;FläktGroup Finland Oy
20478551204;flinkenberg.fi;Barry Staines Linoleum Oy
19068188288;flinkenberg.fi;Flinkenberg
10543896748;flintgrp.com;Flint Group
25015160479;flintgrp.com;Flint Group Sweden AB
23004174903;flir.com;FLIR Systems
25013368338;flir.com;Flir Systems AB
26727542808;flokk.com;Flokk AB
27308603178;flokk.com;Flokk AB
18530670995;flynorra.com;Nordic Regional Airlines
20817469000;flynorra.com;Nordic Regional Airlines Oy
29846781026;flytoget.no;FLYTOGET AS
18664340481;flytoget.no;Flytoget AS
26731695525;focusnordic.se;Focus Nordic AB
27313714092;focusnordic.se;Focus Nordic AB
20520741893;fokuskvinner.no;FOKUS FORUM FOR KVINNER OG UTVIKLINGSSPØRSMÅL
18263016370;fokuskvinner.no;FOKUS- Forum for Women and Development
22390067989;foodmark.se;Foodmark
25007705474;foodmark.se;Foodmark AB
29609170047;foodtech.no;FOODTECH GRUPPEN AS
30131494463;foodtech.no;FOODTECH GRUPPEN AS
30138107173;foodtech.no;FOODTECH GRUPPEN AS
30140021002;foodtech.no;FOODTECH GRUPPEN AS
30140331444;foodtech.no;FOODTECH GRUPPEN AS
30149584962;foodtech.no;FOODTECH GRUPPEN AS
30152670620;foodtech.no;FOODTECH GRUPPEN AS
30142975150;foodtech.no;FOODTECH INDUSTRI AS
30144213595;foodtech.no;FOODTECH INDUSTRI AS
30147109286;foodtech.no;FOODTECH INDUSTRI AS
30142507788;foodtech.no;FOODTECH INTERIØR OG STORKJØKKEN AS
30147109285;foodtech.no;FOODTECH INTERIØR OG STORKJØKKEN AS
30152978059;foodtech.no;FOODTECH INTERIØR OG STORKJØKKEN AS
17578776940;foodtech.no;Foodtech
17309943696;forcetechnology.com;FORCE Technology
17265666602;forcetechnology.com;Force Technology Norway As
28925991301;formue.no;FORMUE ACCOUNTING AS
28934140503;formue.no;FORMUE AS
28925524745;formue.no;FORMUE NORGE AS
29600531782;formue.no;FORMUE PRIVATE EQUITY AS
19033621667;formue.no;Formue
16256411023;fortum.com;Fortum
28641673857;fortum.com;Fortum Markets AB
20478651574;fortum.com;Fortum Power and Heat Oy
23724572020;fortum.com;Fortum Strøm AS
20477930557;fortum.com;Fortum Waste Solutions Oy
18261725205;forut.no;FORUT
24995470906;forut.no;Forut Solidaritetsaksjon for Utvikling
22151178037;fotball.no;NORGES FOTBALLFORBUND
17263810984;fotball.no;Norges Fotballforbund
30138263406;foxway.com;FOXWAY AS
30140949570;foxway.com;FOXWAY AS
30141414233;foxway.com;FOXWAY AS
16769733025;foxway.com;Foxway
14804851738;frameryacoustics.com;Framery
20477777672;frameryacoustics.com;Framery Trade Oy
25295759918;franzefoss.no;FRANZEFOSS AS
25296714864;franzefoss.no;FRANZEFOSS GJENVINNING AS
20525269425;franzefoss.no;FRANZEFOSS PUKK AS
20521662495;freyrbattery.com;FREYR BATTERY GIGA ARCTIC AS
17931412119;freyrbattery.com;FREYR Battery
22745364526;frich.no;FRICH AS
25960195864;frich.no;FRICH'S HOTEL OG SPISERI ALVDAL AS
30454594838;fristads.com;Fristads
18774036072;fristads.com;Fristads AB
27287844987;fristads.com;Fristads AB
20861106348;fristads.com;Fristads Finland Oy
30147262633;frydenbo-bil.no;FRYDENBØ BIL ASV AS
30171479327;frydenbo-bil.no;FRYDENBØ BIL ASV AS
30131647862;frydenbo-bil.no;FRYDENBØ BIL MOLDE AS
30163238541;frydenbo-bil.no;FRYDENBØ BIL MOLDE AS
30131647863;frydenbo-bil.no;FRYDENBØ BIL VPL AS
30134246499;frydenbo-bil.no;FRYDENBØ BIL VPL AS
30134402081;frydenbo-bil.no;FRYDENBØ BIL VPL AS
30141414234;frydenbo-bil.no;FRYDENBØ BIL VPL AS
30142975147;frydenbo-bil.no;FRYDENBØ BIL VPL AS
30143127897;frydenbo-bil.no;FRYDENBØ BIL VPL AS
30148965399;frydenbo-bil.no;FRYDENBØ BIL VPL AS
29585231947;frydenbo.no;FRYDENBØ AUTOMOTIVE AS
30142042803;frydenbo.no;FRYDENBØ GROUP AS
20525160614;frydenbo.no;FRYDENBØ INDUSTRI AS
18598095671;frydenbo.no;Frydenbø Group
29603622666;fursetgruppen.no;BJØRN TORE FURSET AS
18199692926;fursetgruppen.no;Fursetgruppen
20520793785;g2ocean.com;G2 OCEAN AS
20520736935;g2ocean.com;G2 OCEAN LTD
17626004237;g2ocean.com;G2 Ocean
25012694151;galderma.com;Q-Med AB
25536206373;galderma.com;Q-Med Aktiebolag
30139092825;gasnor.no;GASNOR AS
30148346169;gasnor.no;GASNOR AS
30163085096;gasnor.no;GASNOR AS
18029079074;gasnor.no;Gasnor
28656568357;gastrikevatten.se;Gästrike Vatten AB
28646209796;gastrikevatten.se;Gävle Vatten AB
16296340791;gasum.com;Gasum
22391013911;gasum.com;Gasum AB
25012694154;ge.com;Gems Pet Systems AB
15771425203;ge.com;General Electric Company
18837729302;gebwell.fi;Gebwell Ltd
23841116750;gebwell.fi;Gebwell Oy
20478328686;geno.no;GENO SA
16754309715;geno.no;Geno
30142507787;geonor.no;GEONOR AS
30144058186;geonor.no;GEONOR AS
22423102525;geotrim.fi;Geotrim
23861132597;geotrim.fi;Geotrim Oy
24997338203;getinge.com;Getinge Sterilization AB
26126358925;getinge.com;Getinge Sterilization Aktiebolag
18992657551;gigantti.fi;Gigantti
23846595960;gigantti.fi;Gigantti Oy Ab
22153244708;gilje.no;GILJE TRE AS
20839319574;gilje.no;Gilje Tre
22402396838;gislavedenergi.se;Gislaved Energi AB
28648160827;gislavedenergi.se;Gislaved Energi Elnät AB
25013042819;gislavedfolie.se;Gislaved Folie AB
26546595868;gislavedfolie.se;Gislaved Folie AB
25005417336;glaslindberg.se;Glaslindberg Fasad AB
26549989467;glaslindberg.se;Glaslindberg Fasad AB
18598905142;glava.no;GLAVA
25301225118;glava.no;GLAVA AS
30163393087;glimakra.com;GLIMAKRA OF SWEDEN AB
30164008312;glimakra.com;GLIMAKRA OF SWEDEN AB
26733550690;glimakra.com;Glimakra Of Sweden AB
27288930957;glimakra.com;Glimakra Of Sweden AB
26356300442;glimakra.com;Glimakra of Sweden AB
26765505091;glitter.se;Glitter International AB
27310772058;glitter.se;Glitter International AB
20525256264;global.abb;ABB AS
20478376343;global.abb;ABB Oy
17390837411;glommapapp.no;Glomma Papp AS
22153073528;glommapapp.no;Glomma Papp AS
23736670511;glommen-mjosen.no;GLOMMEN MJØSEN SKOG SA
19056808601;glommen-mjosen.no;Glommen Mjøsen Skog
23460883324;gofore.com;Gofore Oyj
16296532237;gofore.com;Leadin
27908838937;golf.se;SVENSKA GOLFFÖRBUNDET
27862865943;golf.se;Svenska Golfförbundet Golfsystem AB
23976427414;goodtech.no;GOODTECH AS
26307405637;goodtech.no;GOODTECH AS
18290626655;goodtech.no;Goodtech
25013196879;gotenehus.se;Götenehus AB
26563928209;gotenehus.se;Götenehus AB
29167762718;gotlandsbolaget.se;Gotland Company AB
29251788627;gotlandsbolaget.se;Rederiaktiebolaget Gotland
17097263026;gpv-group.com;GPV
20477792811;gpv-group.com;GPV Finland Oy
25969540493;graminor.no;GRAMINOR AS
18664612401;graminor.no;Graminor
20802321211;granitor.se;Granitor
28905825111;granitor.se;Granitor Electro Aktiebolag
28907970922;granitor.se;Granitor Systems AB
18589283883;greenled.fi;Greenled Oy
20478551951;greenled.fi;Greenled Oy
29880896040;greenmountain.no;GREEN MOUNTAIN AS
16858784116;greenmountain.no;Green Mountain
20525108563;greenyard.no;GREEN YARD FEDA AS
20525347920;greenyard.no;GREEN YARD KLEVEN AS
19270354472;greenyard.no;Green Yard
17581115295;grida.no;GRID-Arendal
20521087054;grida.no;STIFTELSEN GRID-ARENDAL
29591167556;grieg.no;GRIEG INTERNATIONAL II AS
28927588438;grieg.no;GRIEG MATURITAS AS
20477317181;griegseafood.com;GRIEG SEAFOOD FINNMARK AS
16953746574;griegseafood.com;Grieg Seafood
22151977567;grilstad.no;GRILSTAD AS
18937015979;grilstad.no;Grilstad AS
23977784620;grontpunkt.no;GRØNT PUNKT NORGE AS
16772790051;grontpunkt.no;Grønt Punkt Norge
18488354337;grundium.com;Grundium
20478047591;grundium.com;Grundium Oy
25304907680;gu.no;GUDBRANDSDALENS ULDVAREFABRIK AS
17464436741;gu.no;Gudbrandsdalens Uldvarefabrik
29857729637;gudrunsjoden.com;GUDRUN SJØDEN AS
29513678891;gudrunsjoden.com;Gudrun Sjoden
30140020999;gylling.no;GYLLING TEKNIKK AS
30142507786;gylling.no;GYLLING TEKNIKK AS
17181699638;haarla.fi;Haarla
20478628888;haarla.fi;Haarla Oy
22401769807;haboenergi.se;Habo Energi AB
28648589402;haboenergi.se;Habo Energi Kraft Aktiebolag
29871653944;hafslund.no;HAFSLUND PRODUKSJON AS
18200479755;hafslund.no;Hafslund
23978962787;hagmansnordic.com;Hagmans Nordic AB
29502380598;hagmansnordic.com;Hagmans Nordic AB
26736022082;hallestabuss.se;Hällesta Buss AB
29203842627;hallestabuss.se;Hällesta Buss Aktiebolag
18177802371;halton.com;Halton Group
20477831482;halton.com;Halton Oy
20478590120;halton.com;Halton Ventures Oy
19381705254;hameenaho.fi;Pentti Hämeenaho Oy
20733575944;hameenaho.fi;Pentti Hämeenaho Oy
25295196180;hamjern.no;HAMJERN AS
25294264608;hamjern.no;HAMJERN INVEST AS
18543115882;hammasvaline.fi;Hammasväline Oy
20478597506;hammasvaline.fi;Hammasväline Oy
18589283998;handshake.fi;Handshake
20478469777;handshake.fi;Handshake Finland Oy
26312188323;hansaborg.no;HANSA BORG AS
26314019200;hansaborg.no;HANSA BORG AS
18598767446;hansaborg.no;Hansa Borg
26130953260;hanza.com;HANZA Electronics Årjäng AB
28850738982;hanza.com;HANZA Mechanics Töcksfors AB
25008903086;harjedalskok.se;Härjedals Kök AB
26124624267;harjedalskok.se;Härjedals Kök AB
20521593862;harstad.kommune.no;FORELDRERÅDETS ARBEIDSUTVALG - FAU - KILA SKOLE
20355630860;harstad.kommune.no;HARSTAD KOMMUNE / HÁRSTTÁID SUOHKAN
19057811379;harstad.kommune.no;Harstad kommune
17653375244;hartman.fi;Hartman
20478699909;hartman.fi;Hartman Järn Ab
17744696358;harvestia.fi;Harvestia
20717773740;harvestia.fi;Harvestia Oy
17713604259;hasanpartners.fi;Hasan & Partners
20818071435;hasanpartners.fi;Hasan & Partners Oy
28943117884;haugesund-sparebank.no;HAUGESUND SPAREBANK
19541223276;haugesund-sparebank.no;Haugesund Sparebank
26764833452;headbrands.com;Headbrands AB
27309067624;headbrands.com;Headbrands AB
24995648118;headenergy.no;HEAD ENERGY CONSULTING AS
16243551573;headenergy.no;Head Energy AS
16297184015;heatco.fi;Heatco Finland
23849907075;heatco.fi;Heatco Finland Oy
26308559444;hedalm-anebyhus.no;HEDALM ANEBYHUS AS
18800700316;hedalm-anebyhus.no;Hedalm Anebyhus
15692986284;hedinautomotive.fi;Hedin Automotive
29631487884;hedinautomotive.fi;Hedin Automotive Finland Oy
29510023241;hedinmobilitygroup.com;Hedin Electric Mobility AB
20784159605;hedinmobilitygroup.com;Hedin Mobility Group
30140331445;heidenreich.no;HEIDENREICH AS
30148811656;heidenreich.no;HEIDENREICH AS
30138107175;heidenreich.no;Heidenreich
17797783985;heirol.fi;HEIROL
25083251589;heirol.fi;Heirol Oy
22444604308;hela.fi;Heikki Laiho Oy
30674816301;hela.fi;Heikki Laiho Oy
18381980282;helaakoski.com;E Helaakoski Ltd
20478751273;helaakoski.com;E. Helaakoski Oy
20521056172;helgelandkraft.no;HELGELAND KRAFT VANNKRAFT AS
15232983155;helgelandkraft.no;Helgeland Kraft AS
26296695648;hellyhansen.com;HELLY HANSEN AS
17730314589;hellyhansen.com;Helly Hansen
20520813641;helse-midt.no;HELSE MIDT-NORGE RHF
17003448398;helse-midt.no;Helse Midt-Norge RHF
16908460872;helsinkipartners.com;Helsinki Partners Ltd
20817921951;helsinkipartners.com;Helsinki Partners Oy
17044108701;helsinkishipyard.fi;Helsinki Shipyard Oy
20478472022;helsinkishipyard.fi;Stella Polaris Investments Oy
26765681761;henkel.se;Henkel Norden AB
27317969581;henkel.se;Henkel Norden AB
29530406161;henkel.se;Henkel Norden Aktiebolag
22151507237;henninglarsen.com;HENNING LARSEN ARCHITECTS AS
18451270430;henninglarsen.com;Henning Larsen
18435762478;hent.no;HENT AS
20477316478;hent.no;HENT AS
26548778799;herdinsfargverk.se;Herdins Färgverk Aktiebolag
29506871330;herdinsfargverk.se;Herdins Färgverk Holding AB
19173308929;herrfors.fi;Herrfors
20478542517;herrfors.fi;Herrfors Nät-Verkko Oy Ab
20478663081;herrfors.fi;Oy Herrfors Ab
26305195836;hexagongroup.com;HEXAGON COMPOSITES ASA
24995675306;hexagongroup.com;HEXAGON TECHNOLOGY AS
29874126347;hexagongroup.com;HEXAGON TECHNOLOGY H2 AS
17625180004;hexagongroup.com;Hexagon
25300339277;hexagonragasco.com;HEXAGON RAGASCO AS
16598717191;hexagonragasco.com;Hexagon Ragasco
25013375000;hexpol.com;Hexpol TPE AB
26555723910;hexpol.com;Hexpol TPE AB
30141414235;hi-as.no;HÅLAND INSTRUMENTERING AS
30153741170;hi-as.no;HÅLAND INSTRUMENTERING AS
20352772625;hifab.se;Hifab
28898501396;hifab.se;Hifab Group AB
28853521411;higab.se;Higab AB
28903449356;higab.se;Higab AB
25246318253;highchaparral.se;High Chaparral
29165128342;highchaparral.se;High Chaparral Sweden AB
30148039321;higiortz.no;H I Giørtz Sønner AS
30156482953;higiortz.no;H I Giørtz Sønner AS
25282271860;him.as;HAUGALAND INTERKOMMUNALE MILJØVERK
19017463174;him.as;Haugaland Interkommunale Miljøverk AS
22151903113;hitramat.no;HITRAMAT AS
18199540612;hitramat.no;Hitramat AS
25000625243;hjaltevadshus.se;Hjältevadshus AB
26570731012;hjaltevadshus.se;Hjältevadshus AB
13499537955;hkscan.com;HKScan
20352204211;hkscan.com;HKScan Finland Oy
18030026410;hlf.no;HLF
22746315939;hlf.no;HLF HØRSELSHEMMEDES LANDSFORBUND
18423765516;hlsenteret.no;HL-senteret
25969010834;hlsenteret.no;SENTER FOR STUDIER AV HOLOCAUST OG LIVSSYNSMINORITETER
25282272539;hoiax.no;HØIAX AS
17489063287;hoiax.no;Høiax AS
18406891015;hok.no;Henie Onstad Kunstsenter
25284707339;hok.no;SONJA HENIES OG NIELS ONSTADS STIFTELSE
27885723923;home.sandvik;Sandvik Mining and Construction Finland Oy
20477872980;home.sandvik;Sandvik Mining and Construction Oy
16165506435;hoplop.fi;HopLop
20817679132;hoplop.fi;HopLop Holding Oy
25013034647;hordagruppen.com;Hordagruppen AB
26136662359;hordagruppen.com;Hordagruppen AB
22745376268;hotelcontinental.no;HOTEL CONTINENTAL AS
19269232967;hotelcontinental.no;Hotel Continental
20521104258;hoyre.no;HØYRE
20520741724;hoyre.no;LILLESTRØM HØYRE
20817734837;hpp.fi;HPP Asianajotoimisto Oy
18733977432;hpp.fi;HPP Attorneys
25288043702;hrs.no;HRS HUSHOLDNING AS
25281823519;hrs.no;HRS MILJØ AS
25294731809;hrs.no;HÅLOGALAND RESSURSSELSKAP IKS
15620036222;hsb.se;HSB
28847236251;hsb.se;HSB Bostad AB
